node_id,direccion_original,direccion_normalizada,RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,direccion_limpia_base,calle,numero,query_geocoding,encontrada,formatted,lat,lon,estado,calidad_match
2146,Calle Teatinos 3214,CALLE TEATINOS 3214,22679223 - 0,Cliente Nuevo 22679223,Calle Teatinos 3214 Lo Prado Santiago de Chile,2026-12-08,ORD-CL-202612-000995,65439,2026-12-12,Calle Teatinos 3214 Lo Prado Santiago de,Calle Teatinos,3214,"Calle Teatinos 3214, Santiago, Chile",True,"Teatinos 3214, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2146,Calle Teatinos 3214,CALLE TEATINOS 3214,22679223-0,Cliente Nuevo 22679223,Calle Teatinos 3214 Lo Prado Santiago Chile,2026-12-26,ORD-CL-202612-003438,137106,2026-12-27,Calle Teatinos 3214,Calle Teatinos,3214,"Calle Teatinos 3214, Santiago, Chile",True,"Teatinos 3214, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2146,Calle Teatinos 3214,CALLE TEATINOS 3214,22.679.223-0,Cliente Nuevo 22679223,Calle Teatinos 3214 Lo Prado Santiago Chile,2026-12-28,ORD-CL-202612-003780,276382,2026-12-31,Calle Teatinos 3214,Calle Teatinos,3214,"Calle Teatinos 3214, Santiago, Chile",True,"Teatinos 3214, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2147,Calle Teatinos 3296,CALLE TEATINOS 3296,12.822.533-8,Cliente Nuevo 12822533,"Calle Teatinos 3296, Peñalolén, Santiago, Chile",2026-12-10,ORD-CL-202612-001199,182949,2026-12-12,Calle Teatinos 3296,Calle Teatinos,3296,"Calle Teatinos 3296, Santiago, Chile",True,"Teatinos 3296, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2147,Calle Teatinos 3296,CALLE TEATINOS 3296,12822533-8,Cliente Nuevo 12822533,Calle Teatinos 3296 Peñalolén Santiago Chile,2026-12-19,ORD-CL-202612-002576,68446,2026-12-23,Calle Teatinos 3296,Calle Teatinos,3296,"Calle Teatinos 3296, Santiago, Chile",True,"Teatinos 3296, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2148,Calle Teatinos 3426,CALLE TEATINOS 3426,5805928-3,Cliente Nuevo 5805928,"Calle Teatinos 3426, Puente Alto, Santiago, Chile",2026-12-17,ORD-CL-202612-002267,132228,2026-12-18,Calle Teatinos 3426,Calle Teatinos,3426,"Calle Teatinos 3426, Santiago, Chile",True,"Teatinos 3426, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2148,Calle Teatinos 3426,CALLE TEATINOS 3426,5.805.928-3,Cliente Nuevo 5805928,CALLE TEATINOS 3426 PUENTE ALTO SANTIAGO CHILE,2026-12-25,ORD-CL-202612-003281,274939,2026-12-28,CALLE TEATINOS 3426,Calle Teatinos,3426,"Calle Teatinos 3426, Santiago, Chile",True,"Teatinos 3426, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2148,Calle Teatinos 3426,CALLE TEATINOS 3426,5805928-3,Cliente Nuevo 5805928,"Calle Teatinos 3426, Puente Alto, Santiago, Chile",2026-12-30,ORD-CL-202612-003884,182646,2027-01-01,Calle Teatinos 3426,Calle Teatinos,3426,"Calle Teatinos 3426, Santiago, Chile",True,"Teatinos 3426, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2149,Calle Teatinos 3427,CALLE TEATINOS 3427,6256899-1,Cliente 6256899,"Calle Teatinos 3427, Lo Prado, Santiago de Chile",2026-12-01,ORD-CL-202612-000192,131968,2026-12-06,Calle Teatinos 3427 Lo Prado Santiago de,Calle Teatinos,3427,"Calle Teatinos 3427, Santiago, Chile",True,"Teatinos 3427, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2149,Calle Teatinos 3427,CALLE TEATINOS 3427,6256899 - 1,Cliente 6256899,"Calle Teatinos 3427, Lo Prado, Santiago, Chile",2026-12-05,ORD-CL-202612-000568,133693,2026-12-07,Calle Teatinos 3427,Calle Teatinos,3427,"Calle Teatinos 3427, Santiago, Chile",True,"Teatinos 3427, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2149,Calle Teatinos 3427,CALLE TEATINOS 3427,6256899-1,Cliente 6256899,"Calle Teatinos 3427, Lo Prado, Santiago, Chile",2026-12-25,ORD-CL-202612-003276,202260,2026-12-28,Calle Teatinos 3427,Calle Teatinos,3427,"Calle Teatinos 3427, Santiago, Chile",True,"Teatinos 3427, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2150,Calle Teatinos 3591,CALLE TEATINOS 3591,15870493-1,Cliente 15870493,"Calle Teatinos 3591, Depto 1316, San Miguel, Santiago",2026-12-16,ORD-CL-202612-002146,200151,2026-12-19,Calle Teatinos 3591,Calle Teatinos,3591,"Calle Teatinos 3591, Santiago, Chile",True,"Teatinos 3591, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2151,Calle Teatinos 3989,CALLE TEATINOS 3989,8.348.089 - 2,Cliente 8348089,"CALLE TEATINOS 3989, QUINTA NORMAL, SANTIAGO, CHILE",2026-12-12,ORD-CL-202612-001537,66898,2026-12-13,CALLE TEATINOS 3989,Calle Teatinos,3989,"Calle Teatinos 3989, Santiago, Chile",True,"Teatinos 3989, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2152,Calle Teatinos 3992,CALLE TEATINOS 3992,21.202.668-2,Cliente Nuevo 21202668,Calle Teatinos 3992 Dpto 1549 Puente Alto Santiago Chile,2026-12-30,ORD-CL-202612-003924,200674,2026-12-31,Calle Teatinos 3992,Calle Teatinos,3992,"Calle Teatinos 3992, Santiago, Chile",True,"Teatinos 3992, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2153,Calle Teatinos 4148,CALLE TEATINOS 4148,12.031.140-9,Cliente Nuevo 12031140,Calle Teatinos 4148 Quinta Normal Santiago,2026-12-17,ORD-CL-202612-002303,175093,2026-12-19,Calle Teatinos 4148,Calle Teatinos,4148,"Calle Teatinos 4148, Santiago, Chile",True,"Teatinos 4148, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2153,Calle Teatinos 4148,CALLE TEATINOS 4148,12.031.140-9,Cliente Nuevo 12031140,Calle Teatinos 4148 Quinta Normal Santiago Chile,2026-12-23,ORD-CL-202612-003072,152938,2026-12-26,Calle Teatinos 4148,Calle Teatinos,4148,"Calle Teatinos 4148, Santiago, Chile",True,"Teatinos 4148, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2154,Calle Teatinos 438,CALLE TEATINOS 438,10223485-1,Cliente 10223485,"Calle Teatinos 438, Macul, Santiago, Chile",2026-12-07,ORD-CL-202612-000813,261203,2026-12-09,Calle Teatinos 438,Calle Teatinos,438,"Calle Teatinos 438, Santiago, Chile",True,"Teatinos 438, 832 0000 Santiago, Chile",-33.43859254666666,-70.65553529466668,ok,buena
2155,Calle Teatinos 4467,CALLE TEATINOS 4467,16.467.561 - 8,Cliente 16467561,Calle Teatinos 4467 Dpto 1074 Providencia Santiago Chile,2026-12-08,ORD-CL-202612-000972,158992,2026-12-09,Calle Teatinos 4467,Calle Teatinos,4467,"Calle Teatinos 4467, Santiago, Chile",True,"Teatinos 4467, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2155,Calle Teatinos 4467,CALLE TEATINOS 4467,16.467.561-8,Cliente 16467561,CALLE TEATINOS 4467 DEPTO 1074 PROVIDENCIA SANTIAGO CHILE,2026-12-22,ORD-CL-202612-002841,144328,2026-12-25,CALLE TEATINOS 4467,Calle Teatinos,4467,"Calle Teatinos 4467, Santiago, Chile",True,"Teatinos 4467, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2155,Calle Teatinos 4467,CALLE TEATINOS 4467,16.467.561-8,Cliente 16467561,CALLE TEATINOS 4467 DEPTO 1074 PROVIDENCIA SANTIAGO CHILE,2026-12-26,ORD-CL-202612-003566,122268,2026-12-28,CALLE TEATINOS 4467,Calle Teatinos,4467,"Calle Teatinos 4467, Santiago, Chile",True,"Teatinos 4467, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2156,Calle Teatinos 4556,CALLE TEATINOS 4556,18.260.935-7,Cliente Nuevo 18260935,"Calle Teatinos 4556, Depto 1881, Providencia, Santiago de Chile",2026-12-06,ORD-CL-202612-000643,215345,2026-12-08,Calle Teatinos 4556 Providencia Santiago de,Calle Teatinos,4556,"Calle Teatinos 4556, Santiago, Chile",True,"Teatinos 4556, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2156,Calle Teatinos 4556,CALLE TEATINOS 4556,18.260.935-7,Cliente Nuevo 18260935,Calle Teatinos 4556 DEPTO 1881 Providencia Stgo Chile,2026-12-13,ORD-CL-202612-001565,73845,2026-12-17,Calle Teatinos 4556,Calle Teatinos,4556,"Calle Teatinos 4556, Santiago, Chile",True,"Teatinos 4556, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2156,Calle Teatinos 4556,CALLE TEATINOS 4556,18.260.935-7,Cliente Nuevo 18260935,"Calle Teatinos 4556, Depto 1881, Providencia, Santiago",2026-12-14,ORD-CL-202612-001804,118331,2026-12-18,Calle Teatinos 4556,Calle Teatinos,4556,"Calle Teatinos 4556, Santiago, Chile",True,"Teatinos 4556, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2157,Calle Teatinos 4659,CALLE TEATINOS 4659,5538773-7,Cliente Nuevo 5538773,"calle teatinos 4659, depto 1356, la florida, santiago, chile",2026-12-01,ORD-CL-202612-000133,46938,2026-12-03,calle teatinos 4659,Calle Teatinos,4659,"Calle Teatinos 4659, Santiago, Chile",True,"Teatinos 4659, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2157,Calle Teatinos 4659,CALLE TEATINOS 4659,5538773 - 7,Cliente Nuevo 5538773,"Calle Teatinos 4659, Depto 1356, La Florida, Santiago",2026-12-17,ORD-CL-202612-002234,216714,2026-12-19,Calle Teatinos 4659,Calle Teatinos,4659,"Calle Teatinos 4659, Santiago, Chile",True,"Teatinos 4659, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2157,Calle Teatinos 4659,CALLE TEATINOS 4659,5.538.773-7,Cliente Nuevo 5538773,"Calle Teatinos 4659, Depto 1356, La Florida, Santiago, Chile",2026-12-22,ORD-CL-202612-002887,125563,2026-12-26,Calle Teatinos 4659,Calle Teatinos,4659,"Calle Teatinos 4659, Santiago, Chile",True,"Teatinos 4659, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2157,Calle Teatinos 4659,CALLE TEATINOS 4659,5.538.773-7,Cliente Nuevo 5538773,"Calle Teatinos 4659, DEPTO 1356, La Florida, Stgo, Chile",2026-12-29,ORD-CL-202612-003866,86122,2027-01-02,Calle Teatinos 4659,Calle Teatinos,4659,"Calle Teatinos 4659, Santiago, Chile",True,"Teatinos 4659, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2158,Calle Teatinos 51,CALLE TEATINOS 51,11782805-1,Cliente 11782805,"Calle Teatinos 51, Depto 2493, Providencia, Santiago, Chile",2026-12-05,ORD-CL-202612-000540,209629,2026-12-07,Calle Teatinos 51,Calle Teatinos,51,"Calle Teatinos 51, Santiago, Chile",True,"Teatinos 51, 832 0000 Santiago, Chile",-33.4432562,-70.6544444,ok,aceptable
2158,Calle Teatinos 51,CALLE TEATINOS 51,11782805-1,Cliente 11782805,"CALLE TEATINOS 51, DEPTO 2493, PROVIDENCIA, SANTIAGO, CHILE",2026-12-06,ORD-CL-202612-000683,195085,2026-12-08,CALLE TEATINOS 51,Calle Teatinos,51,"Calle Teatinos 51, Santiago, Chile",True,"Teatinos 51, 832 0000 Santiago, Chile",-33.4432562,-70.6544444,ok,aceptable
2158,Calle Teatinos 51,CALLE TEATINOS 51,11.782.805-1,Cliente 11782805,Calle Teatinos 51 Dpto 2493 Providencia Santiago Chile,2026-12-16,ORD-CL-202612-002156,123376,2026-12-18,Calle Teatinos 51,Calle Teatinos,51,"Calle Teatinos 51, Santiago, Chile",True,"Teatinos 51, 832 0000 Santiago, Chile",-33.4432562,-70.6544444,ok,aceptable
2158,Calle Teatinos 51,CALLE TEATINOS 51,11.782.805-1,Cliente 11782805,Calle Teatinos 51 Depto 2493 Providencia Santiago Chile,2026-12-20,ORD-CL-202612-002696,71919,2026-12-22,Calle Teatinos 51,Calle Teatinos,51,"Calle Teatinos 51, Santiago, Chile",True,"Teatinos 51, 832 0000 Santiago, Chile",-33.4432562,-70.6544444,ok,aceptable
2158,Calle Teatinos 51,CALLE TEATINOS 51,11782805 - 1,Cliente 11782805,Calle Teatinos 51 Depto 2493 Providencia Santiago de Chile,2026-12-24,ORD-CL-202612-003229,74445,2026-12-28,Calle Teatinos 51 Providencia Santiago de,Calle Teatinos,51,"Calle Teatinos 51, Santiago, Chile",True,"Teatinos 51, 832 0000 Santiago, Chile",-33.4432562,-70.6544444,ok,aceptable
2158,Calle Teatinos 51,CALLE TEATINOS 51,11.782.805-1,Cliente 11782805,"Calle Teatinos 51, DEPTO 2493, Providencia, Stgo, Chile",2026-12-26,ORD-CL-202612-003514,115151,2026-12-29,Calle Teatinos 51,Calle Teatinos,51,"Calle Teatinos 51, Santiago, Chile",True,"Teatinos 51, 832 0000 Santiago, Chile",-33.4432562,-70.6544444,ok,aceptable
2159,Calle Teatinos 5180,CALLE TEATINOS 5180,9.682.276-0,Cliente 9682276,Calle Teatinos 5180 Vitacura Santiago Chile,2026-12-01,ORD-CL-202612-000066,206162,2026-12-03,Calle Teatinos 5180,Calle Teatinos,5180,"Calle Teatinos 5180, Santiago, Chile",True,"Teatinos 5180, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2159,Calle Teatinos 5180,CALLE TEATINOS 5180,9682276 - 0,Cliente 9682276,"Calle Teatinos 5180, Vitacura, Santiago",2026-12-14,ORD-CL-202612-001834,274434,2026-12-17,Calle Teatinos 5180,Calle Teatinos,5180,"Calle Teatinos 5180, Santiago, Chile",True,"Teatinos 5180, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2160,Calle Teatinos 5191,CALLE TEATINOS 5191,12480400 - 9,Cliente Nuevo 12480400,calle teatinos 5191 providencia santiago chile,2026-12-16,ORD-CL-202612-002134,197683,2026-12-20,calle teatinos 5191,Calle Teatinos,5191,"Calle Teatinos 5191, Santiago, Chile",True,"Teatinos 5191, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2161,Calle Teatinos 535,CALLE TEATINOS 535,5.295.785-2,Cliente 5295785,Calle Teatinos 535 Depto 987 La Florida Santiago Chile,2026-12-02,ORD-CL-202612-000216,181499,2026-12-04,Calle Teatinos 535,Calle Teatinos,535,"Calle Teatinos 535, Santiago, Chile",True,"Teatinos 535, 832 0000 Santiago, Chile",-33.43800292133333,-70.65540057866666,ok,buena
2161,Calle Teatinos 535,CALLE TEATINOS 535,5295785-2,Cliente 5295785,Calle Teatinos 535 Depto 987 La Florida Santiago Chile,2026-12-24,ORD-CL-202612-003160,211143,2026-12-26,Calle Teatinos 535,Calle Teatinos,535,"Calle Teatinos 535, Santiago, Chile",True,"Teatinos 535, 832 0000 Santiago, Chile",-33.43800292133333,-70.65540057866666,ok,buena
2162,Calle Teatinos 5432,CALLE TEATINOS 5432,6.850.011 - 0,Cliente Nuevo 6850011,"Calle Teatinos 5432, DEPTO 1403, Maipú, Stgo, Chile",2026-12-26,ORD-CL-202612-003565,264427,2026-12-28,Calle Teatinos 5432,Calle Teatinos,5432,"Calle Teatinos 5432, Santiago, Chile",True,"Teatinos 5432, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2163,Calle Teatinos 5872,CALLE TEATINOS 5872,11732669 - 6,Cliente Nuevo 11732669,"Calle Teatinos 5872, Depto 1589, Macul, Santiago, Chile",2026-12-24,ORD-CL-202612-003210,116142,2026-12-26,Calle Teatinos 5872,Calle Teatinos,5872,"Calle Teatinos 5872, Santiago, Chile",True,"Teatinos 5872, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2163,Calle Teatinos 5872,CALLE TEATINOS 5872,11.732.669 - 6,Cliente Nuevo 11732669,"Calle Teatinos 5872, Depto 1589, Macul, Santiago, Chile",2026-12-26,ORD-CL-202612-003548,157604,2026-12-28,Calle Teatinos 5872,Calle Teatinos,5872,"Calle Teatinos 5872, Santiago, Chile",True,"Teatinos 5872, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2164,Calle Teatinos 5921,CALLE TEATINOS 5921,8.659.756 - 4,Cliente Nuevo 8659756,"Calle Teatinos 5921, Depto 1142, Macul, Santiago",2026-12-26,ORD-CL-202612-003469,109578,2026-12-27,Calle Teatinos 5921,Calle Teatinos,5921,"Calle Teatinos 5921, Santiago, Chile",True,"Teatinos 5921, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2165,Calle Teatinos 6266,CALLE TEATINOS 6266,22476617-7,Cliente Nuevo 22476617,Calle Teatinos 6266 Providencia Santiago Chile,2026-12-01,ORD-CL-202612-000025,255160,2026-12-03,Calle Teatinos 6266,Calle Teatinos,6266,"Calle Teatinos 6266, Santiago, Chile",True,"Teatinos 6266, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2165,Calle Teatinos 6266,CALLE TEATINOS 6266,22476617 - 7,Cliente Nuevo 22476617,"Calle Teatinos 6266, Providencia, Santiago, Chile",2026-12-22,ORD-CL-202612-002907,300681,2026-12-25,Calle Teatinos 6266,Calle Teatinos,6266,"Calle Teatinos 6266, Santiago, Chile",True,"Teatinos 6266, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2166,Calle Teatinos 6698,CALLE TEATINOS 6698,22.524.119-7,Cliente Nuevo 22524119,"CALLE TEATINOS 6698, DEPTO 1642, LO PRADO, SANTIAGO, CHILE",2026-12-15,ORD-CL-202612-001934,59626,2026-12-17,CALLE TEATINOS 6698,Calle Teatinos,6698,"Calle Teatinos 6698, Santiago, Chile",True,"Teatinos 6698, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2167,Calle Teatinos 7022,CALLE TEATINOS 7022,12.334.420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Providencia, Santiago",2026-12-01,ORD-CL-202612-000050,163034,2026-12-05,Calle Teatinos 7022,Calle Teatinos,7022,"Calle Teatinos 7022, Santiago, Chile",True,"Teatinos 7022, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2167,Calle Teatinos 7022,CALLE TEATINOS 7022,12.334.420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Providencia, Santiago",2026-12-13,ORD-CL-202612-001638,101202,2026-12-17,Calle Teatinos 7022,Calle Teatinos,7022,"Calle Teatinos 7022, Santiago, Chile",True,"Teatinos 7022, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2167,Calle Teatinos 7022,CALLE TEATINOS 7022,12334420-8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Providencia, Stgo, Chile",2026-12-17,ORD-CL-202612-002311,258647,2026-12-19,Calle Teatinos 7022,Calle Teatinos,7022,"Calle Teatinos 7022, Santiago, Chile",True,"Teatinos 7022, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2167,Calle Teatinos 7022,CALLE TEATINOS 7022,12334420 - 8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Providencia, Santiago de Chile",2026-12-25,ORD-CL-202612-003395,202249,2026-12-27,Calle Teatinos 7022 Providencia Santiago de,Calle Teatinos,7022,"Calle Teatinos 7022, Santiago, Chile",True,"Teatinos 7022, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2167,Calle Teatinos 7022,CALLE TEATINOS 7022,12.334.420 - 8,Cliente Nuevo 12334420,"Calle Teatinos 7022, Providencia, Santiago, Chile",2026-12-30,ORD-CL-202612-003893,107717,2027-01-01,Calle Teatinos 7022,Calle Teatinos,7022,"Calle Teatinos 7022, Santiago, Chile",True,"Teatinos 7022, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2168,Calle Teatinos 7030,CALLE TEATINOS 7030,5628536 - 3,Cliente Nuevo 5628536,"Calle Teatinos 7030, Macul, Santiago, Chile",2026-12-06,ORD-CL-202612-000634,117641,2026-12-08,Calle Teatinos 7030,Calle Teatinos,7030,"Calle Teatinos 7030, Santiago, Chile",True,"Teatinos 7030, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2168,Calle Teatinos 7030,CALLE TEATINOS 7030,5.628.536-3,Cliente Nuevo 5628536,Calle Teatinos 7030 Macul Santiago Chile,2026-12-07,ORD-CL-202612-000815,211798,2026-12-09,Calle Teatinos 7030,Calle Teatinos,7030,"Calle Teatinos 7030, Santiago, Chile",True,"Teatinos 7030, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2169,Calle Teatinos 7159,CALLE TEATINOS 7159,20.360.998 - 8,Cliente Nuevo 20360998,Calle Teatinos 7159 Peñalolén Santiago Chile,2026-12-23,ORD-CL-202612-003119,162532,2026-12-27,Calle Teatinos 7159,Calle Teatinos,7159,"Calle Teatinos 7159, Santiago, Chile",True,"Teatinos 7159, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2169,Calle Teatinos 7159,CALLE TEATINOS 7159,20.360.998-8,Cliente Nuevo 20360998,"Calle Teatinos 7159, Peñalolén, Santiago, Chile",2026-12-28,ORD-CL-202612-003695,196904,2026-12-30,Calle Teatinos 7159,Calle Teatinos,7159,"Calle Teatinos 7159, Santiago, Chile",True,"Teatinos 7159, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2169,Calle Teatinos 7159,CALLE TEATINOS 7159,20360998-8,Cliente Nuevo 20360998,"calle teatinos 7159, peñalolén, santiago, chile",2026-12-29,ORD-CL-202612-003855,98415,2027-01-02,calle teatinos 7159,Calle Teatinos,7159,"Calle Teatinos 7159, Santiago, Chile",True,"Teatinos 7159, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2170,Calle Teatinos 7205,CALLE TEATINOS 7205,18.565.702-5,Cliente 18565702,"CALLE TEATINOS 7205, DEPTO 252, ÑUÑOA, SANTIAGO, CHILE",2026-12-23,ORD-CL-202612-003120,151480,2026-12-25,CALLE TEATINOS 7205,Calle Teatinos,7205,"Calle Teatinos 7205, Santiago, Chile",True,"Teatinos 7205, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2171,Calle Teatinos 728,CALLE TEATINOS 728,5.596.907 - 8,Cliente Nuevo 5596907,"Calle Teatinos 728, DEPTO 394, Las Condes, Stgo, Chile",2026-12-15,ORD-CL-202612-001976,93015,2026-12-18,Calle Teatinos 728,Calle Teatinos,728,"Calle Teatinos 728, Santiago, Chile",True,"Teatinos 728, 832 0000 Santiago, Chile",-33.43526952708333,-70.65593386666667,ok,buena
2172,Calle Teatinos 7362,CALLE TEATINOS 7362,5690235-2,Cliente Nuevo 5690235,"Calle Teatinos 7362, Quinta Normal, Santiago, Chile",2026-12-22,ORD-CL-202612-002960,224101,2026-12-23,Calle Teatinos 7362,Calle Teatinos,7362,"Calle Teatinos 7362, Santiago, Chile",True,"Teatinos 7362, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2173,Calle Teatinos 7372,CALLE TEATINOS 7372,20.549.709-1,Cliente Nuevo 20549709,Calle Teatinos 7372 Depto 257 Lo Prado Santiago Chile,2026-12-13,ORD-CL-202612-001659,243461,2026-12-15,Calle Teatinos 7372,Calle Teatinos,7372,"Calle Teatinos 7372, Santiago, Chile",True,"Teatinos 7372, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
2173,Calle Teatinos 7372,CALLE TEATINOS 7372,20549709 - 1,Cliente Nuevo 20549709,CALLE TEATINOS 7372 DEPTO 257 LO PRADO SANTIAGO CHILE,2026-12-18,ORD-CL-202612-002375,61544,2026-12-20,CALLE TEATINOS 7372,Calle Teatinos,7372,"Calle Teatinos 7372, Santiago, Chile",True,"Teatinos 7372, 832 0000 Santiago, Chile",-33.436656955578805,-70.65568127045138,ok,buena
