Número de Orden,RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Fecha de despacho Solicitada,Monto Pedido,direccion_normalizada,formatted,node_id,lat_final,lon_final,volumen_total_pedido_m3,peso_total_pedido_kg,n_lineas_detalle,estado,calidad_match,tipo,tiene_coords_finales,tiene_node_id,tiene_detalle,node_id_deposito,lat_deposito,lon_deposito,direccion_deposito
ORD-CL-202612-003001,14.092.820-9,Cliente Nuevo 14092820,Av. Américo Vespucio 5192 Vitacura Santiago Chile,2026-12-23,2026-12-26,183761,Av. Américo Vespucio 5192,"Avenida Américo Vespucio 5192, 832 0000 Santiago, Chile",25,-33.5010597,-70.5878376,0.132434,39.635999999999996,5,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003002,9668187-9,Cliente Nuevo 9668187,"Av. Grecia 5358, Depto 1233, Quinta Normal, Santiago de Chile",2026-12-23,2026-12-25,111252,Av. Grecia 5358,"Avenida Grecia 5358, 832 0000 Santiago, Chile",171,-33.46821033574976,-70.57937655427114,1.467495,189.724,21,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003003,21.171.484-4,Cliente 21171484,"Calle Morandé 9783, Depto 2211, Estación Central, Santiago, Chile",2026-12-23,2026-12-26,148324,Calle Morandé 9783,"Morandé 9783, 832 0000 Santiago, Chile",1957,-33.43452185756808,-70.65443829443069,0.70345,136.569,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003004,8402871 - 2,Cliente Nuevo 8402871,"Av. Recoleta 1088, Puente Alto, Santiago, Chile",2026-12-23,2026-12-27,167105,Av. Recoleta 1088,"Avenida Recoleta 1088, 842 0000 Santiago, Chile",913,-33.4194855,-70.64406,2.243854,296.159,22,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003005,16.945.239-0,Cliente 16945239,"Avenida Recoleta 1288, Depto 1646, Vitacura, Santiago, Chile",2026-12-23,2026-12-25,131107,Avenida Recoleta 1288,"Avenida Recoleta 1288, 842 0000 Santiago, Chile",1361,-33.4179534,-70.6437894,0.128891,37.237,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003006,8.140.990-3,Cliente Nuevo 8140990,"GRAN AVENIDA JOSÉ MIGUEL CARRERA 9042, DEPTO 302, SAN MIGUEL, SANTIAGO, CHILE",2026-12-23,2026-12-27,178462,Gran Avenida José Miguel Carrera 9042,"Liceo Laura Vicuña, Gran Avenida José Miguel Carrera 9042, 800 0146 Santiago, Chile",2245,-33.540729400000004,-70.66438305,0.707195,133.462,20,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003007,13.227.312-6,Cliente Nuevo 13227312,"Av. Vitacura 1784, Depto 2106, Lo Prado, Santiago, Chile",2026-12-23,2026-12-25,274518,Av. Vitacura 1784,"Avenida Vitacura 1784, 751 0605 Santiago, Chile",1136,-33.4172347,-70.6049859,1.154276,159.828,10,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003008,15.010.840 - 6,Cliente 15010840,Calle Amunátegui 5187 Recoleta Santiago Chile,2026-12-23,2026-12-26,220914,Calle Amunátegui 5187,"Amunátegui 5187, 832 0000 Santiago, Chile",1442,-33.41625625370045,-70.66756956491413,0.335368,75.865,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003009,22275515 - 0,Cliente 22275515,"Av. Grecia 6734, La Reina, Stgo, Chile",2026-12-23,2026-12-25,246011,Av. Grecia 6734,"Avenida Grecia 6734, 832 0000 Santiago, Chile",181,-33.4717461,-70.5639986,0.44403,55.168,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003010,12.210.986-5,Cliente 12210986,"Av. Providencia 5225, Las Condes, Santiago, Chile",2026-12-23,2026-12-26,119687,Av. Providencia 5225,"Avenida Providencia 5225, 750 0000 Providencia, Chile",891,-33.43307993353561,-70.62608343748443,1.59634,240.359,24,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003011,13.730.612-4,Cliente Nuevo 13730612,Calle Teatinos 1095 Depto 108 Puente Alto Santiago de Chile,2026-12-23,2026-12-26,158049,Calle Teatinos 1095,"Teatinos 1095, 832 0000 Santiago, Chile",2134,-33.436656955578805,-70.65568127045138,1.532681,203.043,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003012,20.245.626-0,Cliente Nuevo 20245626,"av. providencia 8825, depto 35, maipú, santiago, chile",2026-12-23,2026-12-26,97087,Av. Providencia 8825,"Avenida Providencia 8825, 750 0000 Providencia, Chile",908,-33.43307993353561,-70.62608343748443,2.071984,284.316,20,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003013,14.115.596-9,Cliente 14115596,Calle Merced 8350 Depto 2154 Vitacura Santiago,2026-12-23,2026-12-26,109374,Calle Merced 8350,"Merced 8350, 832 0000 Santiago, Chile",1846,-33.43731790255185,-70.64174538474282,0.68129,119.905,19,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003014,18.563.792-4,Cliente Nuevo 18563792,"CALLE ARTURO PRAT 1108, INDEPENDENCIA, SANTIAGO, CHILE",2026-12-23,2026-12-27,305613,Calle Arturo Prat 1108,"Arturo Prat 1108, 832 0000 Santiago, Chile",1477,-33.45950935,-70.6470843625,0.201205,38.181999999999995,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003015,12.167.207-7,Cliente Nuevo 12167207,CALLE MONJITAS 4146 DEPTO 1979 ESTACIÓN CENTRAL SANTIAGO CHILE,2026-12-23,2026-12-26,232868,Calle Monjitas 4146,"Monjitas 4146, 832 0000 Santiago, Chile",1867,-33.436639090107406,-70.64200400967839,2.733986,327.702,23,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003016,10.478.164-6,Cliente Nuevo 10478164,"Av. Recoleta 489, Puente Alto, Santiago de Chile",2026-12-23,2026-12-25,220379,Av. Recoleta 489,"Avenida Recoleta 489, 842 0000 Santiago, Chile",937,-33.4272638,-70.6463437,0.345389,64.634,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003017,16.274.233 - 1,Cliente Nuevo 16274233,"Av. Grecia 1105, Depto 2243, Santiago, Santiago de Chile",2026-12-23,2026-12-26,132406,Av. Grecia 1105,"Avenida Grecia 1105, 832 0000 Santiago, Chile",157,-33.46156528,-70.61989836166666,0.976774,177.61599999999999,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003018,8.311.488-1,Cliente 8311488,Avenida Las Condes 1211 Depto 1015 La Florida Santiago Chile,2026-12-23,2026-12-26,52594,Avenida Las Condes 1211,"Avenida Las Condes 1211, 763 0000 Santiago, Chile",1266,-33.393217,-70.544274,1.5566259999999998,213.761,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003019,17.106.870 - 6,Cliente 17106870,"Av. Recoleta 5324, Depto 1680, Providencia, Santiago, Chile",2026-12-23,2026-12-27,98388,Av. Recoleta 5324,"Avenida Recoleta 5324, 832 0000 Santiago, Chile",941,-33.3782334,-70.6385462,0.674415,86.94800000000001,4,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003020,7139480 - 8,Cliente 7139480,calle amunátegui 1144 depto 1134 lo prado santiago chile,2026-12-23,2026-12-26,200066,Calle Amunátegui 1144,"Amunátegui 1144, 832 0000 Santiago, Chile",1415,-33.41625625370045,-70.66756956491413,1.652992,218.228,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003021,18727533 - 8,Cliente Nuevo 18727533,Av. Irarrázaval 3489 Quinta Normal Santiago Chile,2026-12-23,2026-12-27,230405,Av. Irarrázaval 3489,"Avenida Irarrázaval 3489, 832 0000 Santiago, Chile",274,-33.455326600887815,-70.59455522134033,0.347717,57.675000000000004,5,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003022,7499857-0,Cliente Nuevo 7499857,Calle Santo Domingo 8998 Depto 1484 Maipú Santiago Chile,2026-12-23,2026-12-25,195136,Calle Santo Domingo 8998,"Santo Domingo 8998, 835 0302 Quinta Normal, Chile",2125,-33.438971360737774,-70.68787532598256,1.089785,147.494,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003023,9.054.161 - 7,Cliente Nuevo 9054161,"Av. Américo Vespucio 382, Maipú, Santiago",2026-12-23,2026-12-25,212709,Av. Américo Vespucio 382,"Avenida Américo Vespucio 382, 832 0000 Santiago, Chile",15,-33.53620667746478,-70.669017671831,0.27235899999999996,32.907,3,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003024,12514596 - 7,Cliente 12514596,"Av. Pedro de Valdivia 9052, Recoleta, Santiago, Chile",2026-12-23,2026-12-25,73972,Av. Pedro de Valdivia 9052,"Avenida Pedro de Valdivia 9052, 750 0000 Santiago, Chile",848,-33.446682,-70.605953,1.007855,170.605,24,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003025,17.182.631-6,Cliente 17182631,"av. matta 3173, providencia, santiago, chile",2026-12-23,2026-12-27,211221,Av. Matta 3173,"Avenida Manuel Antonio Matta 3173, 832 0000 Santiago, Chile",704,-33.45799120274538,-70.64211682398948,1.1973470000000002,182.41,17,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003026,20071065-7,Cliente Nuevo 20071065,"Calle Compañía de Jesús 2750, Depto 787, La Florida, Santiago, Chile",2026-12-23,2026-12-25,80172,Calle Compañía de Jesús 2750,"Compañía de Jesús 2750, 832 0000 Santiago, Chile",1647,-33.440986493333334,-70.67368298,3.2462779999999998,446.468,21,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003027,14.899.995-0,Cliente Nuevo 14899995,Av. Vicuña Mackenna 578 Depto 2062 Macul Santiago Chile,2026-12-23,2026-12-25,110856,Av. Vicuña Mackenna 578,"Avenida Vicuña Mackenna 578, 832 0000 Santiago, Chile",1112,-33.4486153,-70.6317957,2.732118,289.21099999999996,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003028,19.204.363-3,Cliente 19204363,"Calle Estado 9717, La Florida, Santiago, Chile",2026-12-23,2026-12-27,324828,Calle Estado 9717,"Estado 9717, 832 0000 Santiago, Chile",1751,-33.43949515564987,-70.64953513821996,1.153812,174.779,20,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003029,9.035.343 - 5,Cliente 9035343,"Calle San Antonio 9169, La Reina, Santiago, Chile",2026-12-23,2026-12-27,176749,Calle San Antonio 9169,"San Antonio 9169, 832 0000 Santiago, Chile",2008,-33.43487534738776,-70.64887247008978,0.764371,189.718,17,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003030,8210131 - 4,Cliente 8210131,Calle Monjitas 2837 Maipú Santiago Chile,2026-12-23,2026-12-26,207752,Calle Monjitas 2837,"Monjitas 2837, 832 0000 Santiago, Chile",1861,-33.436639090107406,-70.64200400967839,1.3167950000000002,144.659,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003031,10.436.716 - 4,Cliente 10436716,AV. MANUEL MONTT 756 DEPTO 495 PROVIDENCIA SANTIAGO CHILE,2026-12-23,2026-12-26,63322,Av. Manuel Montt 756,"Avenida Manuel Montt 756, 750 0000 Providencia, Chile",623,-33.43502183548387,-70.61642288709677,0.219971,44.085,8,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003032,5535738 - 4,Cliente 5535738,Calle Bandera 5032 Puente Alto Santiago,2026-12-23,2026-12-25,147860,Calle Bandera 5032,"Bandera 5032, 832 0000 Santiago, Chile",1558,-33.44046393300847,-70.65220603930719,0.754275,107.30999999999999,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003033,16263046-0,Cliente Nuevo 16263046,"AV. KENNEDY 8978, SAN MIGUEL, SANTIAGO, CHILE",2026-12-23,2026-12-26,201474,Av. Kennedy 8978,"Avenida Presidente Kennedy 8978, 763 0000 Santiago, Chile",370,-33.3894014,-70.5473105,0.064981,11.208,3,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003034,13.033.877 - 0,Cliente Nuevo 13033877,Av. Pedro de Valdivia 9814 Depto 2230 Lo Prado Santiago,2026-12-23,2026-12-27,106559,Av. Pedro de Valdivia 9814,"Avenida Pedro de Valdivia 9814, 750 0000 Santiago, Chile",853,-33.446682,-70.605953,1.023078,179.98,18,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003035,12.030.262-8,Cliente 12030262,"Calle Arturo Prat 3825, Independencia, Santiago, Chile",2026-12-23,2026-12-25,318890,Calle Arturo Prat 3825,"Arturo Prat 3825, 924 0242 Cerrillos, Chile",1499,-33.499041620076845,-70.72379064316362,0.45398099999999997,72.28,9,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003036,18505871-0,Cliente 18505871,Calle Catedral 9619 La Florida Santiago de Chile,2026-12-23,2026-12-26,93032,Calle Catedral 9619,"Catedral 9619, 832 0000 Santiago, Chile",1632,-33.438738201983064,-70.66443720992424,0.721066,89.89999999999999,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003037,20.394.144-0,Cliente Nuevo 20394144,"Av. Vitacura 657, Dpto 1254, Puente Alto, Santiago, Chile",2026-12-23,2026-12-26,66831,Av. Vitacura 657,"Avenida Vitacura 657, 751 0605 Santiago, Chile",1157,-33.4178887,-70.6052683,0.568693,131.91,13,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003038,13.103.155-4,Cliente Nuevo 13103155,"Calle San Antonio 8093, Santiago, Santiago, Chile",2026-12-23,2026-12-25,151966,Calle San Antonio 8093,"San Antonio 8093, 832 0000 Santiago, Chile",2001,-33.43487534738776,-70.64887247008978,0.14924300000000001,36.813,10,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003039,8.127.508-3,Cliente Nuevo 8127508,"Avenida Apoquindo 5983, Depto 1640, Vitacura, Santiago, Chile",2026-12-23,2026-12-25,124349,Avenida Apoquindo 5983,"Avenida Apoquindo 5983, 832 0000 Santiago, Chile",1195,-33.40932678484848,-70.56787636565656,0.076186,27.307000000000002,6,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003040,13.587.066-1,Cliente Nuevo 13587066,Gran Av. José Miguel Carrera 8824 Depto 1857 Quinta Normal Santiago Chile,2026-12-23,2026-12-27,210046,Gran Av. José Miguel Carrera 8824,"Gran Avenida José Miguel Carrera 8824, 832 0000 Santiago, Chile",2202,-33.5377007,-70.6643032,0.537239,71.553,9,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003041,5.766.336-6,Cliente Nuevo 5766336,Calle Catedral 2585 La Florida Santiago de Chile,2026-12-23,2026-12-25,128716,Calle Catedral 2585,"Catedral 2585, 832 0000 Santiago, Chile",1592,-33.439443376470585,-70.67225857254901,0.110971,16.965,2,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003042,9.965.545 - 2,Cliente Nuevo 9965545,Av. Kennedy 7678 Depto 1528 Recoleta Santiago Chile,2026-12-23,2026-12-25,247901,Av. Kennedy 7678,"Avenida Presidente Kennedy 7678, 763 0000 Santiago, Chile",365,-33.392296,-70.5553717,0.016921,13.075999999999999,3,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003043,15.301.216 - 5,Cliente 15301216,"Av. Vicuña Mackenna 8405, Depto 205, Peñalolén, Santiago de Chile",2026-12-23,2026-12-25,69714,Av. Vicuña Mackenna 8405,"Avenida Vicuña Mackenna 8405, 832 0000 Santiago, Chile",1124,-33.53269003199999,-70.59448258,3.354302,413.47,17,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003044,6.041.467-6,Cliente Nuevo 6041467,Av. Santa Rosa 4343 Independencia Santiago Chile,2026-12-23,2026-12-26,102361,Av. Santa Rosa 4343,"Avenida Santa Rosa 4343, 832 0000 Santiago, Chile",977,-33.49705948852459,-70.63998289508197,2.024701,238.168,11,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003045,20.779.131 - 3,Cliente Nuevo 20779131,Av. Matta 4095 Depto 2431 Providencia Santiago,2026-12-23,2026-12-27,98589,Av. Matta 4095,"Avenida Manuel Antonio Matta 4095, 832 0000 Santiago, Chile",708,-33.45799120274538,-70.64211682398948,1.825341,212.881,15,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003046,18.807.122-0,Cliente 18807122,"AV. IRARRÁZAVAL 3792, DEPTO 1150, LAS CONDES, SANTIAGO, CHILE",2026-12-23,2026-12-26,187247,Av. Irarrázaval 3792,"Avenida Irarrázaval 3792, 832 0000 Santiago, Chile",278,-33.4554805,-70.5901956,0.47158200000000006,114.018,14,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003047,7.648.841-2,Cliente Nuevo 7648841,"Av. Manuel Montt 4025, Ñuñoa, Santiago, Chile",2026-12-23,2026-12-24,189689,Av. Manuel Montt 4025,"Avenida Manuel Montt 4025, 832 0000 Santiago, Chile",597,-33.450409379191655,-70.61310094459272,0.403855,50.83,7,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
ORD-CL-202612-003048,5321451 - 8,Cliente Nuevo 5321451,Av. Américo Vespucio 3680 Depto 679 Macul Santiago de Chile,2026-12-23,2026-12-26,108873,Av. Américo Vespucio 3680,"Avenida Américo Vespucio 3680, 832 0000 Santiago, Chile",13,-33.5242312,-70.6001727,0.615939,133.237,12,ok,buena,cliente,True,True,True,0,-33.42748443128771,-70.68728138816309,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile"
